iter	Passed	Remaining
17465	54950	39433
17466	54953	39430
17467	54983	39446
17468	54986	39443
17469	54990	39440
17470	54997	39440
17471	55000	39437
17472	55003	39434
17473	55006	39430
17474	55009	39427
17475	55012	39424
17476	55015	39421
17477	55018	39417
17478	55021	39414
17479	55024	39411
17480	55027	39408
17481	55031	39405
17482	55034	39401
17483	55038	39399
17484	55041	39396
17485	55044	39393
17486	55048	39390
17487	55051	39387
17488	55054	39384
17489	55057	39381
17490	55060	39377
17491	55063	39374
17492	55066	39370
17493	55069	39367
17494	55071	39364
17495	55074	39360
17496	55077	39357
17497	55080	39353
17498	55083	39350
17499	55085	39347
17500	55088	39343
17501	55091	39340
17502	55094	39337
17503	55098	39334
17504	55100	39330
17505	55103	39327
17506	55106	39324
17507	55109	39320
17508	55112	39317
17509	55116	39314
17510	55118	39311
17511	55121	39308
17512	55124	39304
17513	55127	39300
17514	55129	39297
17515	55132	39294
17516	55135	39290
17517	55138	39287
17518	55141	39284
17519	55144	39281
17520	55147	39277
17521	55151	39274
17522	55153	39271
17523	55157	39268
17524	55159	39264
17525	55162	39261
17526	55166	39259
17527	55169	39255
17528	55172	39252
17529	55175	39249
17530	55178	39246
17531	55181	39242
17532	55184	39239
17533	55187	39236
17534	55191	39233
17535	55193	39230
17536	55196	39226
17537	55200	39223
17538	55203	39220
17539	55205	39216
17540	55208	39213
17541	55211	39210
17542	55214	39206
17543	55216	39203
17544	55219	39199
17545	55222	39196
17546	55225	39193
17547	55228	39189
17548	55231	39186
17549	55234	39183
17550	55236	39179
17551	55240	39176
17552	55243	39173
17553	55246	39170
17554	55248	39166
17555	55251	39163
17556	55254	39160
17557	55257	39156
17558	55260	39153
17559	55264	39150
17560	55267	39147
17561	55269	39143
17562	55272	39140
17563	55275	39137
17564	55278	39133
17565	55281	39130
17566	55284	39127
17567	55287	39124
17568	55290	39120
17569	55293	39117
17570	55296	39114
17571	55299	39111
17572	55302	39108
17573	55305	39104
17574	55308	39101
17575	55311	39098
17576	55313	39094
17577	55316	39091
17578	55319	39087
17579	55322	39084
17580	55324	39080
17581	55327	39077
17582	55330	39073
17583	55332	39070
17584	55335	39066
17585	55338	39063
17586	55341	39060
17587	55344	39057
17588	55348	39054
17589	55351	39050
17590	55353	39047
17591	55356	39044
17592	55359	39040
17593	55362	39037
17594	55365	39034
17595	55367	39030
17596	55370	39027
17597	55373	39023
17598	55376	39020
17599	55379	39017
17600	55382	39013
17601	55390	39014
17602	55416	39027
17603	55419	39023
17604	55422	39020
17605	55424	39017
17606	55427	39013
17607	55430	39010
17608	55436	39009
17609	55440	39006
17610	55443	39003
17611	55446	38999
17612	55450	38997
17613	55453	38994
17614	55461	38994
17615	55466	38992
17616	55469	38989
17617	55473	38986
17618	55476	38983
17619	55479	38980
17620	55482	38977
17621	55485	38973
17622	55488	38970
17623	55490	38966
17624	55493	38963
17625	55496	38960
17626	55499	38956
17627	55502	38953
17628	55505	38950
17629	55508	38947
17630	55511	38944
17631	55515	38941
17632	55518	38938
17633	55521	38934
17634	55524	38931
17635	55527	38928
17636	55530	38925
17637	55533	38921
17638	55535	38918
17639	55538	38914
17640	55540	38911
17641	55543	38907
17642	55545	38903
17643	55548	38900
17644	55551	38896
17645	55554	38893
17646	55557	38890
17647	55560	38887
17648	55563	38883
17649	55566	38880
17650	55568	38877
17651	55572	38873
17652	55574	38870
17653	55577	38867
17654	55581	38864
17655	55583	38860
17656	55586	38857
17657	55588	38853
17658	55591	38850
17659	55594	38846
17660	55597	38843
17661	55600	38840
17662	55603	38836
17663	55606	38833
17664	55609	38830
17665	55612	38827
17666	55616	38824
17667	55619	38821
17668	55621	38817
17669	55624	38814
17670	55627	38811
17671	55630	38807
17672	55633	38804
17673	55636	38801
17674	55638	38797
17675	55641	38793
17676	55643	38790
17677	55647	38787
17678	55650	38784
17679	55654	38781
17680	55658	38779
17681	55661	38776
17682	55665	38773
17683	55668	38770
17684	55671	38766
17685	55674	38763
17686	55677	38760
17687	55681	38757
17688	55684	38754
17689	55687	38751
17690	55690	38748
17691	55715	38760
17692	55719	38757
17693	55725	38756
17694	55729	38754
17695	55734	38752
17696	55741	38751
17697	55744	38748
17698	55748	38745
17699	55752	38742
17700	55755	38740
17701	55758	38736
17702	55761	38733
17703	55764	38730
17704	55767	38726
17705	55770	38723
17706	55772	38720
17707	55775	38716
17708	55778	38713
17709	55783	38711
17710	55785	38707
17711	55788	38704
17712	55791	38701
17713	55795	38698
17714	55799	38695
17715	55802	38692
17716	55804	38688
17717	55807	38685
17718	55809	38681
17719	55812	38678
17720	55815	38675
17721	55818	38671
17722	55821	38668
17723	55823	38664
17724	55826	38661
17725	55829	38657
17726	55831	38654
17727	55834	38651
17728	55837	38647
17729	55840	38644
17730	55843	38641
17731	55847	38638
17732	55851	38635
17733	55853	38632
17734	55856	38628
17735	55859	38625
17736	55862	38622
17737	55865	38618
17738	55868	38615
17739	55871	38612
17740	55874	38608
17741	55876	38605
17742	55879	38601
17743	55882	38598
17744	55885	38595
17745	55888	38592
17746	55891	38589
17747	55895	38586
17748	55898	38583
17749	55902	38580
17750	55904	38576
17751	55907	38573
17752	55911	38570
17753	55913	38567
17754	55916	38563
17755	55919	38560
17756	55922	38557
17757	55925	38553
17758	55928	38550
17759	55932	38547
17760	55934	38544
17761	55937	38541
17762	55940	38537
17763	55944	38534
17764	55947	38532
17765	55950	38528
17766	55953	38525
17767	55956	38521
17768	55959	38518
17769	55962	38515
17770	55964	38511
17771	55967	38508
17772	55970	38505
17773	55973	38501
17774	55975	38498
17775	55990	38502
17776	56008	38509
17777	56012	38507
17778	56016	38504
17779	56022	38503
17780	56026	38500
17781	56029	38497
17782	56031	38494
17783	56034	38490
17784	56037	38487
17785	56040	38484
17786	56043	38480
17787	56046	38477
17788	56048	38474
17789	56051	38470
17790	56054	38467
17791	56057	38463
17792	56060	38460
17793	56064	38457
17794	56067	38455
17795	56070	38451
17796	56073	38448
17797	56077	38445
17798	56080	38442
17799	56083	38439
17800	56086	38436
17801	56089	38433
17802	56092	38429
17803	56096	38426
17804	56099	38423
17805	56101	38419
17806	56105	38416
17807	56108	38413
17808	56111	38410
17809	56114	38407
17810	56117	38404
17811	56120	38400
17812	56123	38397
17813	56126	38394
17814	56129	38391
17815	56132	38387
17816	56135	38384
17817	56137	38380
17818	56140	38377
17819	56144	38374
17820	56147	38371
17821	56150	38368
17822	56152	38364
17823	56156	38361
17824	56158	38357
17825	56161	38354
17826	56164	38351
17827	56167	38348
17828	56171	38345
17829	56174	38342
17830	56178	38339
17831	56181	38336
17832	56184	38333
17833	56187	38330
17834	56190	38326
17835	56193	38323
17836	56196	38320
17837	56199	38316
17838	56202	38313
17839	56205	38310
17840	56207	38306
17841	56211	38303
17842	56214	38300
17843	56217	38297
17844	56220	38294
17845	56223	38290
17846	56226	38287
17847	56230	38285
17848	56234	38282
17849	56237	38279
17850	56240	38275
17851	56242	38272
17852	56246	38269
17853	56249	38265
17854	56251	38262
17855	56254	38259
17856	56258	38256
17857	56261	38253
17858	56264	38249
17859	56267	38246
17860	56296	38261
17861	56300	38258
17862	56303	38255
17863	56307	38252
17864	56310	38249
17865	56313	38246
17866	56316	38242
17867	56319	38239
17868	56322	38236
17869	56325	38233
17870	56328	38229
17871	56330	38226
17872	56333	38223
17873	56336	38219
17874	56339	38216
17875	56342	38213
17876	56346	38210
17877	56352	38209
17878	56355	38206
17879	56360	38204
17880	56363	38201
17881	56366	38197
17882	56369	38194
17883	56372	38191
17884	56375	38187
17885	56378	38184
17886	56381	38181
17887	56384	38177
17888	56385	38173
17889	56388	38170
17890	56391	38167
17891	56394	38163
17892	56397	38160
17893	56400	38157
17894	56403	38153
17895	56406	38150
17896	56410	38147
17897	56413	38144
17898	56416	38141
17899	56418	38137
17900	56422	38134
17901	56425	38131
17902	56427	38128
17903	56430	38124
17904	56433	38121
17905	56437	38118
17906	56440	38115
17907	56443	38112
17908	56446	38108
17909	56448	38105
17910	56452	38102
17911	56454	38098
17912	56458	38095
17913	56461	38092
17914	56464	38089
17915	56467	38085
17916	56470	38082
17917	56473	38079
17918	56477	38076
17919	56480	38073
17920	56482	38070
17921	56485	38066
17922	56488	38063
17923	56491	38059
17924	56493	38056
17925	56496	38053
17926	56499	38049
17927	56502	38046
17928	56505	38043
17929	56507	38039
17930	56510	38036
17931	56513	38033
17932	56517	38030
17933	56521	38027
17934	56524	38024
17935	56527	38021
17936	56530	38018
17937	56534	38015
17938	56537	38012
17939	56540	38008
17940	56543	38005
17941	56546	38002
17942	56549	37998
17943	56551	37995
17944	56554	37991
17945	56557	37988
17946	56560	37985
17947	56563	37982
17948	56566	37978
17949	56569	37975
17950	56571	37972
17951	56575	37969
17952	56578	37965
17953	56581	37962
17954	56584	37959
17955	56587	37955
17956	56590	37952
17957	56593	37949
17958	56596	37946
17959	56599	37942
17960	56630	37958
17961	56633	37955
17962	56636	37952
17963	56639	37948
17964	56642	37945
17965	56645	37942
17966	56648	37939
17967	56651	37935
17968	56654	37932
17969	56657	37929
17970	56660	37925
17971	56662	37922
17972	56665	37919
17973	56669	37916
17974	56672	37913
17975	56675	37909
17976	56682	37909
17977	56686	37906
17978	56690	37903
17979	56693	37900
17980	56695	37897
17981	56698	37893
17982	56701	37890
17983	56704	37887
17984	56707	37883
17985	56710	37880
17986	56713	37877
17987	56716	37874
17988	56719	37870
17989	56723	37868
17990	56727	37865
17991	56730	37862
17992	56733	37858
17993	56736	37855
17994	56739	37852
17995	56742	37849
17996	56745	37846
17997	56748	37842
17998	56751	37839
17999	56755	37836
18000	56759	37834
18001	56763	37831
18002	56767	37829
18003	56772	37827
18004	56775	37824
18005	56779	37821
18006	56783	37818
18007	56786	37815
18008	56790	37813
18009	56794	37810
18010	56797	37806
18011	56799	37803
18012	56803	37800
18013	56807	37797
18014	56810	37794
18015	56813	37791
18016	56816	37788
18017	56819	37784
18018	56822	37781
18019	56825	37778
18020	56827	37774
18021	56830	37771
18022	56833	37768
18023	56836	37765
18024	56840	37761
18025	56843	37758
18026	56846	37755
18027	56849	37752
18028	56853	37749
18029	56857	37747
18030	56860	37743
18031	56863	37740
18032	56866	37737
18033	56869	37734
18034	56872	37730
18035	56875	37727
18036	56878	37724
18037	56881	37721
18038	56884	37717
18039	56887	37714
18040	56889	37711
18041	56893	37708
18042	56896	37704
18043	56899	37701
18044	56902	37698
18045	56906	37695
18046	56909	37692
18047	56911	37688
18048	56914	37685
18049	56917	37682
18050	56920	37678
18051	56923	37675
18052	56926	37672
18053	56928	37668
18054	56931	37665
18055	56935	37662
18056	56938	37659
18057	56942	37656
18058	56945	37653
18059	56953	37653
18060	56957	37650
18061	56960	37647
18062	56963	37644
18063	56966	37641
18064	56968	37637
18065	56972	37634
18066	56975	37631
18067	56977	37627
18068	56980	37624
18069	56983	37621
18070	56986	37617
18071	56989	37614
18072	56992	37611
18073	56995	37608
18074	56998	37605
18075	57001	37601
18076	57005	37598
18077	57009	37596
18078	57012	37593
18079	57015	37589
18080	57018	37586
18081	57021	37583
18082	57024	37580
18083	57027	37577
18084	57030	37573
18085	57033	37570
18086	57036	37567
18087	57039	37563
18088	57041	37560
18089	57045	37557
18090	57047	37553
18091	57050	37550
18092	57053	37547
18093	57056	37543
18094	57060	37541
18095	57064	37538
18096	57067	37534
18097	57070	37531
18098	57073	37528
18099	57077	37525
18100	57079	37522
18101	57082	37519
18102	57085	37515
18103	57088	37512
18104	57091	37509
18105	57094	37505
18106	57096	37502
18107	57100	37499
18108	57103	37496
18109	57106	37492
18110	57109	37489
18111	57113	37486
18112	57115	37483
18113	57118	37480
18114	57121	37476
18115	57124	37473
18116	57127	37470
18117	57130	37466
18118	57133	37463
18119	57136	37460
18120	57139	37456
18121	57142	37453
18122	57145	37450
18123	57147	37446
18124	57150	37443
18125	57153	37440
18126	57183	37454
18127	57187	37452
18128	57191	37449
18129	57198	37448
18130	57201	37445
18131	57204	37442
18132	57207	37439
18133	57210	37435
18134	57213	37432
18135	57216	37429
18136	57219	37426
18137	57222	37422
18138	57225	37419
18139	57228	37416
18140	57231	37412
18141	57234	37409
18142	57237	37406
18143	57240	37403
18144	57244	37400
18145	57247	37397
18146	57250	37394
18147	57253	37390
18148	57257	37388
18149	57260	37384
18150	57263	37381
18151	57265	37378
18152	57268	37374
18153	57271	37371
18154	57274	37367
18155	57277	37364
18156	57280	37361
18157	57283	37357
18158	57285	37354
18159	57289	37351
18160	57292	37348
18161	57295	37345
18162	57298	37341
18163	57301	37338
18164	57304	37335
18165	57307	37332
18166	57311	37329
18167	57313	37325
18168	57316	37322
18169	57319	37318
18170	57321	37315
18171	57324	37312
18172	57327	37308
18173	57330	37305
18174	57332	37301
18175	57335	37298
18176	57338	37295
18177	57341	37292
18178	57344	37288
18179	57347	37285
18180	57350	37282
18181	57353	37278
18182	57356	37275
18183	57359	37272
18184	57363	37269
18185	57365	37266
18186	57368	37262
18187	57371	37259
18188	57373	37255
18189	57376	37252
18190	57379	37248
18191	57382	37245
18192	57385	37242
18193	57387	37238
18194	57390	37235
18195	57393	37231
18196	57396	37228
18197	57399	37225
18198	57402	37221
18199	57405	37218
18200	57408	37215
18201	57411	37212
18202	57414	37209
18203	57416	37205
18204	57419	37202
18205	57422	37198
18206	57425	37195
18207	57428	37192
18208	57431	37188
18209	57434	37185
18210	57437	37182
18211	57440	37179
18212	57444	37176
18213	57447	37173
18214	57450	37170
18215	57454	37167
18216	57457	37164
18217	57460	37161
18218	57463	37157
18219	57466	37154
18220	57469	37151
18221	57472	37147
18222	57475	37144
18223	57477	37141
18224	57480	37137
18225	57484	37134
18226	57487	37131
18227	57513	37143
18228	57519	37142
18229	57523	37139
18230	57526	37136
18231	57532	37134
18232	57535	37131
18233	57539	37128
18234	57542	37125
18235	57544	37122
18236	57547	37118
18237	57550	37115
18238	57553	37112
18239	57556	37108
18240	57559	37105
18241	57562	37102
18242	57565	37098
18243	57568	37095
18244	57571	37092
18245	57575	37089
18246	57578	37086
18247	57581	37083
18248	57584	37079
18249	57587	37077
18250	57591	37074
18251	57594	37071
18252	57597	37067
18253	57600	37064
18254	57603	37061
18255	57606	37057
18256	57609	37054
18257	57612	37051
18258	57615	37048
18259	57618	37044
18260	57621	37041
18261	57624	37038
18262	57628	37035
18263	57631	37032
18264	57634	37029
18265	57637	37026
18266	57641	37023
18267	57644	37020
18268	57647	37017
18269	57650	37013
18270	57653	37010
18271	57656	37007
18272	57659	37003
18273	57662	37000
18274	57665	36997
18275	57667	36993
18276	57670	36990
18277	57673	36987
18278	57676	36983
18279	57679	36980
18280	57682	36977
18281	57686	36974
18282	57690	36971
18283	57693	36969
18284	57696	36965
18285	57699	36962
18286	57702	36958
18287	57705	36955
18288	57708	36952
18289	57710	36948
18290	57713	36945
18291	57716	36942
18292	57719	36938
18293	57722	36935
18294	57725	36932
18295	57729	36929
18296	57732	36926
18297	57735	36923
18298	57739	36920
18299	57743	36917
18300	57745	36914
18301	57748	36910
18302	57751	36907
18303	57754	36904
18304	57757	36901
18305	57760	36897
18306	57763	36894
18307	57766	36891
18308	57769	36888
18309	57772	36884
18310	57776	36881
18311	57779	36879
18312	57783	36876
18313	57786	36872
18314	57789	36870
18315	57793	36866
18316	57795	36863
18317	57798	36860
18318	57801	36856
18319	57804	36853
18320	57806	36849
18321	57809	36846
18322	57813	36843
18323	57816	36840
18324	57827	36842
18325	57848	36850
18326	57851	36847
18327	57854	36844
18328	57858	36841
18329	57860	36837
18330	57863	36834
18331	57866	36831
18332	57869	36828
18333	57873	36824
18334	57875	36821
18335	57878	36818
18336	57881	36814
18337	57884	36811
18338	57887	36808
18339	57890	36804
18340	57893	36801
18341	57896	36798
18342	57905	36798
18343	57909	36796
18344	57913	36793
18345	57916	36790
18346	57918	36786
18347	57921	36783
18348	57924	36780
18349	57927	36776
18350	57930	36773
18351	57933	36770
18352	57936	36766
18353	57939	36763
18354	57942	36760
18355	57944	36756
18356	57947	36753
18357	57950	36750
18358	57953	36747
18359	57957	36744
18360	57960	36741
18361	57963	36737
18362	57967	36734
18363	57970	36732
18364	57973	36728
18365	57976	36725
18366	57979	36722
18367	57982	36719
18368	57985	36715
18369	57988	36712
18370	57991	36708
18371	57994	36705
18372	57997	36702
18373	58000	36699
18374	58003	36696
18375	58006	36692
18376	58010	36690
18377	58013	36686
18378	58016	36683
18379	58019	36680
18380	58023	36677
18381	58026	36674
18382	58029	36671
18383	58031	36667
18384	58034	36664
18385	58037	36661
18386	58040	36657
18387	58043	36654
18388	58047	36651
18389	58050	36648
18390	58054	36645
18391	58057	36642
18392	58061	36639
18393	58063	36636
18394	58066	36633
18395	58069	36629
18396	58072	36626
18397	58074	36622
18398	58077	36619
18399	58080	36615
18400	58083	36612
18401	58085	36609
18402	58088	36605
18403	58091	36602
18404	58094	36599
18405	58120	36610
18406	58128	36609
18407	58131	36606
18408	58134	36603
18409	58137	36600
18410	58140	36597
18411	58143	36594
18412	58146	36590
18413	58149	36587
18414	58152	36584
18415	58156	36581
18416	58159	36578
18417	58161	36574
18418	58164	36571
18419	58167	36567
18420	58171	36565
18421	58174	36561
18422	58180	36560
18423	58183	36557
18424	58188	36555
18425	58191	36552
18426	58195	36549
18427	58198	36545
18428	58201	36542
18429	58204	36539
18430	58207	36536
18431	58209	36532
18432	58213	36529
18433	58216	36526
18434	58219	36523
18435	58222	36520
18436	58225	36516
18437	58228	36513
18438	58231	36510
18439	58234	36507
18440	58238	36504
18441	58241	36501
18442	58244	36497
18443	58247	36494
18444	58250	36491
18445	58253	36488
18446	58256	36484
18447	58258	36481
18448	58261	36477
18449	58264	36474
18450	58267	36471
18451	58270	36467
18452	58273	36464
18453	58275	36461
18454	58278	36457
18455	58281	36454
18456	58285	36451
18457	58287	36448
18458	58290	36444
18459	58293	36441
18460	58297	36438
18461	58301	36435
18462	58303	36432
18463	58306	36429
18464	58309	36425
18465	58312	36422
18466	58315	36419
18467	58318	36415
18468	58321	36412
18469	58324	36409
18470	58327	36405
18471	58330	36402
18472	58332	36399
18473	58335	36395
18474	58339	36392
18475	58342	36389
18476	58345	36386
18477	58347	36382
18478	58351	36380
18479	58354	36376
18480	58357	36373
18481	58360	36370
18482	58363	36367
18483	58366	36364
18484	58369	36360
18485	58372	36357
18486	58375	36353
18487	58378	36350
18488	58381	36347
18489	58383	36343
18490	58386	36340
18491	58389	36337
18492	58392	36334
18493	58395	36330
18494	58398	36327
18495	58402	36324
18496	58405	36321
18497	58408	36317
18498	58410	36314
18499	58413	36311
18500	58416	36307
18501	58418	36304
18502	58421	36300
18503	58424	36297
18504	58427	36294
18505	58429	36290
18506	58432	36287
18507	58453	36294
18508	58462	36295
18509	58465	36292
18510	58468	36289
18511	58472	36286
18512	58475	36282
18513	58478	36279
18514	58484	36278
18515	58487	36274
18516	58490	36271
18517	58493	36268
18518	58496	36265
18519	58500	36262
18520	58510	36263
18521	58513	36260
18522	58516	36257
18523	58520	36254
18524	58523	36251
18525	58526	36247
18526	58529	36244
18527	58535	36243
18528	58539	36240
18529	58543	36238
18530	58547	36235
18531	58550	36232
18532	58553	36229
18533	58556	36226
18534	58560	36222
18535	58563	36219
18536	58566	36216
18537	58569	36213
18538	58572	36209
18539	58575	36206
18540	58579	36204
18541	58583	36201
18542	58586	36198
18543	58590	36195
18544	58593	36192
18545	58596	36189
18546	58599	36185
18547	58602	36182
18548	58604	36179
18549	58607	36175
18550	58610	36172
18551	58613	36169
18552	58617	36166
18553	58621	36163
18554	58624	36160
18555	58627	36157
18556	58631	36154
18557	58636	36152
18558	58639	36149
18559	58642	36146
18560	58645	36142
18561	58648	36139
18562	58651	36135
18563	58654	36132
18564	58657	36129
18565	58660	36126
18566	58663	36123
18567	58666	36120
18568	58669	36116
18569	58672	36113
18570	58675	36110
18571	58678	36106
18572	58682	36104
18573	58685	36101
18574	58689	36098
18575	58692	36094
18576	58694	36091
18577	58697	36088
18578	58700	36084
18579	58703	36081
18580	58706	36078
18581	58709	36075
18582	58713	36072
18583	58716	36069
18584	58719	36066
18585	58723	36062
18586	58726	36060
18587	58730	36057
18588	58734	36054
18589	58737	36051
18590	58739	36047
18591	58742	36044
18592	58745	36041
18593	58748	36037
18594	58751	36034
18595	58754	36031
18596	58784	36044
18597	58787	36041
18598	58791	36038
18599	58795	36035
18600	58802	36035
18601	58805	36031
18602	58809	36028
18603	58812	36025
18604	58814	36022
18605	58817	36019
18606	58820	36015
18607	58823	36012
18608	58826	36008
18609	58829	36005
18610	58831	36002
18611	58834	35998
18612	58838	35995
18613	58841	35992
18614	58844	35989
18615	58848	35986
18616	58851	35983
18617	58854	35980
18618	58857	35976
18619	58859	35973
18620	58862	35969
18621	58865	35966
18622	58868	35963
18623	58871	35959
18624	58874	35956
18625	58877	35953
18626	58879	35949
18627	58883	35947
18628	58886	35943
18629	58889	35940
18630	58892	35937
18631	58895	35934
18632	58898	35931
18633	58901	35927
18634	58904	35924
18635	58908	35921
18636	58911	35918
18637	58914	35915
18638	58917	35912
18639	58920	35908
18640	58923	35905
18641	58926	35902
18642	58929	35898
18643	58932	35895
18644	58934	35891
18645	58937	35888
18646	58940	35885
18647	58943	35882
18648	58946	35878
18649	58949	35875
18650	58952	35872
18651	58955	35868
18652	58958	35865
18653	58961	35862
18654	58964	35859
18655	58967	35855
18656	58970	35852
18657	58973	35849
18658	58976	35846
18659	58979	35842
18660	58981	35839
18661	58984	35835
18662	58987	35832
18663	58990	35828
18664	58993	35825
18665	58997	35823
18666	59000	35819
18667	59002	35816
18668	59005	35813
18669	59008	35809
18670	59011	35806
18671	59015	35803
18672	59018	35800
18673	59021	35797
18674	59024	35793
18675	59027	35790
18676	59029	35787
18677	59032	35783
18678	59035	35780
18679	59038	35777
18680	59042	35774
18681	59045	35771
18682	59048	35767
18683	59051	35764
18684	59054	35761
18685	59056	35757
18686	59059	35754
18687	59063	35751
18688	59066	35748
18689	59069	35745
18690	59072	35741
18691	59075	35738
18692	59078	35735
18693	59081	35732
18694	59084	35728
18695	59087	35725
18696	59116	35738
18697	59120	35735
18698	59123	35732
18699	59126	35729
18700	59131	35727
18701	59136	35724
18702	59140	35721
18703	59143	35718
18704	59145	35715
18705	59148	35711
18706	59152	35708
18707	59155	35705
18708	59158	35702
18709	59161	35699
18710	59164	35696
18711	59167	35692
18712	59170	35689
18713	59173	35686
18714	59177	35683
18715	59179	35679
18716	59182	35676
18717	59185	35673
18718	59189	35670
18719	59192	35667
18720	59195	35664
18721	59198	35661
18722	59201	35657
18723	59204	35654
18724	59207	35650
18725	59210	35647
18726	59213	35644
18727	59216	35640
18728	59218	35637
18729	59221	35634
18730	59224	35630
18731	59227	35627
18732	59230	35624
18733	59233	35621
18734	59236	35617
18735	59239	35614
18736	59242	35611
18737	59245	35607
18738	59248	35604
18739	59251	35601
18740	59254	35598
18741	59257	35595
18742	59260	35591
18743	59263	35588
18744	59266	35585
18745	59269	35581
18746	59272	35578
18747	59275	35575
18748	59277	35571
18749	59280	35568
18750	59284	35565
18751	59287	35562
18752	59289	35558
18753	59293	35556
18754	59296	35552
18755	59299	35549
18756	59302	35545
18757	59305	35542
18758	59308	35539
18759	59310	35535
18760	59313	35532
18761	59316	35529
18762	59319	35526
18763	59322	35522
18764	59325	35519
18765	59328	35516
18766	59331	35513
18767	59334	35509
18768	59337	35506
18769	59340	35503
18770	59344	35500
18771	59347	35497
18772	59350	35493
18773	59352	35490
18774	59356	35487
18775	59359	35483
18776	59361	35480
18777	59364	35477
18778	59367	35473
18779	59370	35470
18780	59373	35467
18781	59377	35464
18782	59380	35461
18783	59383	35457
18784	59386	35454
18785	59390	35451
18786	59393	35449
18787	59396	35445
18788	59399	35442
18789	59402	35439
18790	59405	35435
18791	59408	35432
18792	59411	35429
18793	59414	35426
18794	59417	35422
18795	59420	35419
18796	59422	35416
18797	59425	35412
18798	59455	35425
18799	59459	35422
18800	59462	35419
18801	59466	35416
18802	59469	35413
18803	59471	35409
18804	59474	35406
18805	59477	35403
18806	59480	35399
18807	59483	35396
18808	59486	35393
18809	59488	35389
18810	59492	35386
18811	59495	35383
18812	59498	35380
18813	59501	35377
18814	59504	35373
18815	59513	35374
18816	59517	35371
18817	59520	35368
18818	59523	35365
18819	59526	35361
18820	59530	35358
18821	59533	35355
18822	59536	35352
18823	59539	35349
18824	59542	35345
18825	59545	35342
18826	59548	35339
18827	59551	35336
18828	59554	35332
18829	59556	35329
18830	59559	35325
18831	59563	35322
18832	59566	35319
18833	59568	35316
18834	59572	35313
18835	59575	35310
18836	59579	35307
18837	59582	35303
18838	59584	35300
18839	59587	35297
18840	59591	35294
18841	59594	35290
18842	59597	35287
18843	59600	35284
18844	59603	35281
18845	59606	35277
18846	59609	35274
18847	59612	35271
18848	59616	35268
18849	59619	35265
18850	59622	35262
18851	59625	35259
18852	59629	35256
18853	59632	35253
18854	59634	35249
18855	59637	35246
18856	59640	35242
18857	59643	35239
18858	59646	35236
18859	59648	35232
18860	59651	35229
18861	59654	35226
18862	59657	35222
18863	59660	35219
18864	59663	35216
18865	59667	35213
18866	59670	35210
18867	59673	35206
18868	59676	35204
18869	59680	35200
18870	59682	35197
18871	59685	35194
18872	59688	35190
18873	59691	35187
18874	59694	35184
18875	59697	35180
18876	59699	35177
18877	59702	35173
18878	59705	35170
18879	59709	35167
18880	59712	35164
18881	59715	35161
18882	59718	35158
18883	59721	35154
18884	59724	35151
18885	59728	35148
18886	59731	35145
18887	59734	35142
18888	59737	35139
18889	59740	35135
18890	59743	35132
18891	59745	35128
18892	59748	35125
18893	59751	35122
18894	59754	35118
18895	59756	35115
18896	59759	35111
18897	59762	35108
18898	59765	35105
18899	59795	35117
18900	59798	35114
18901	59801	35111
18902	59804	35107
18903	59806	35104
18904	59809	35101
18905	59813	35098
18906	59816	35094
18907	59818	35091
18908	59821	35088
18909	59824	35084
18910	59827	35081
18911	59830	35078
18912	59832	35074
18913	59835	35071
18914	59839	35068
18915	59842	35065
18916	59849	35064
18917	59852	35061
18918	59855	35058
18919	59859	35055
18920	59862	35052
18921	59865	35048
18922	59868	35045
18923	59871	35042
18924	59874	35038
18925	59877	35035
18926	59879	35031
18927	59882	35028
18928	59885	35025
18929	59887	35021
18930	59890	35018
18931	59893	35015
18932	59897	35011
18933	59899	35008
18934	59902	35005
18935	59905	35001
18936	59907	34998
18937	59910	34994
18938	59914	34992
18939	59917	34989
18940	59920	34985
18941	59923	34982
18942	59926	34978
18943	59928	34975
18944	59931	34972
18945	59934	34968
18946	59936	34965
18947	59939	34961
18948	59942	34958
18949	59944	34954
18950	59947	34951
18951	59950	34947
18952	59953	34944
18953	59956	34941
18954	59959	34938
18955	59962	34935
18956	59965	34931
18957	59968	34928
18958	59971	34924
18959	59974	34921
18960	59977	34918
18961	59980	34915
18962	59983	34912
18963	59986	34908
18964	59989	34905
18965	59992	34902
18966	59994	34898
18967	59997	34895
18968	60000	34892
18969	60004	34889
18970	60008	34886
18971	60012	34883
18972	60015	34880
18973	60018	34877
18974	60021	34873
18975	60023	34870
18976	60027	34867
18977	60030	34864
18978	60032	34860
18979	60035	34857
18980	60038	34853
18981	60041	34850
18982	60044	34847
18983	60047	34844
18984	60051	34841
18985	60053	34837
18986	60057	34834
18987	60061	34832
18988	60064	34829
18989	60067	34826
18990	60071	34822
18991	60074	34819
18992	60077	34816
18993	60079	34812
18994	60082	34809
18995	60085	34806
18996	60088	34802
18997	60091	34799
18998	60094	34796
18999	60097	34793
19000	60100	34789
19001	60131	34803
19002	60135	34800
19003	60138	34796
19004	60141	34793
19005	60144	34790
19006	60146	34786
19007	60149	34783
19008	60152	34780
19009	60156	34777
19010	60159	34773
19011	60161	34770
19012	60164	34767
19013	60167	34763
19014	60170	34760
19015	60175	34758
19016	60178	34755
19017	60184	34753
19018	60188	34751
